content,label,suggested_label,reviewed_label,notes
"很讨厌,感觉上当了,封皮是用塑料纸封起来的,上面又很多作家,名人的名字,还有很多评论,以为会很好看,就迫不及待的拆开看了,可是~~~~~~~~~~~~这本书只能说是一般!!!根本不配又这么多的作家名人来推荐!!不过,单单对于书的质量来说还是不错的,纸张不错,印刷也还可以,封皮摸上去感觉是舒服.可是.内容不好,纸张再好我也不喜欢!!!!",negative,neutral,,
"酒店的外部环境很好,绿树成荫,楼与楼之间有点远,不过这才是别墅的特色,去餐厅有一点点远(我们住5号楼),大概要步行7,8分钟,但是很有散步的乐趣,餐厅的菜不错,价格也可以,红烧肉很好吃(38元一份),土鸡一般.早餐15元也算比较值了,蒸饺和炒面味道都不错.房间有点旧,不过作为三星也算是正常了,套房就是有个厅,但是床是小床,不是很喜欢还有现在搞活动所谓用餐消费满100送30元抵用券,实在不过是个噱头,有非常多的限制,满心欢喜以为可以抵一些房费或者早餐,但最终均被告知不可以,只可以租用网球场,乒乓室什么的,因没有使用,所以不知道真去换的时候是否又有别的限制.总之来说还是去佘山值得入住的酒店.",positive,neutral,,
"房间很大,床很舒服。有个天井,很奇怪,影响手机信号。早餐一般般,应该还能更好些。",positive,neutral,,
看这书的简介还可以，但是读起来不是很好，很多单词写的很没意思，没看完就丢在一边了,negative,neutral,,
中煤大厦在同价位的酒店中，个人感觉性价比还可以。只是我住的房间临街，晚上比较吵。,positive,neutral,,
宝贝已经收到了，帮老公买的，有点肥，不过还可以，就这样穿了吧！肥了扎个腰带挺好看,positive,neutral,,
"房间还算可以,只是价格性价比还需要努力,688元这个价格在郑州可以住其他宾馆了.",positive,neutral,,
"房间干净整齐,服务员态度很好,不过餐厅一般.给我的早餐券上的套餐与餐厅的套餐不符",positive,neutral,,
散热一般，从触摸板到右手掌托有些温热，USB只有三个，太少，不过分配到是比较合理,negative,neutral,,
用的感觉还可以，只是不知道是不是真的可以生发，没有生姜的味道。洗完后没有干枯打结,positive,neutral,,
隔香格里拉很近，很方便，不过我门一般是去香格里拉，那次没房了才去的，感觉好算可以,positive,neutral,,
这本书总体来说还可以，但是有些地方自己不是很懂，比如按穴位都不知道大约位置在那里,negative,neutral,,
一般，没有特别的独到之处。价格方面也没有太多的优惠，反正总体来说，就是一般一般啦,positive,neutral,,
内存要是单条的就好了，以后升级也容易点，不过2G暂时也够用了，目前也没有升级的计划,negative,neutral,,
苹果还可以吧，但是有几个是青一点的，同时买了仙美牌的，比这贵一点点，但是比这个好点,positive,neutral,,
要说蒙牛娃哈哈都是分销高手，但是奶粉和一般快消分销还真不一样，终端操作更复杂！,positive,neutral,,
性能一般 电源线太粗，和机身相比有点不配。 价格有点贵、不过三星的东东一向比别家贵,negative,neutral,,
房间感觉还可以，但是洗漱用的毛巾浴巾质量不好，感觉没有洗干净，房间隔音效果不好,negative,neutral,,
我一直在用这个牌子，但是在京东购买还是第一次，看上去还可以，还没用等用了再追加评论,positive,neutral,,
3899元 性价比高，整体使用感觉好 外观漂亮 亮度高。装系统一般，不是特别麻烦。,positive,neutral,,
酒店房间挺大，设施还可以，靠市中心很近。但是check in速度挺慢的，要改进,positive,neutral,,
速度一般。而且应该是适合年轻人用，因为字体还算是比较小的。给老爸用就看不清了。,negative,neutral,,
感觉一般，最便宜的房间没有窗户，房间太小。不过，里要去的办公地点很近--京东方,negative,neutral,,
配置还行，价格还可以接受，不过降的有点快啊，买时4099，一天后成3999了。,positive,neutral,,
用着还可以，但是做工很差，用了没多长时间，边边角角的塑胶部分已经开始裂了，很不满意,negative,neutral,,
大堂竟然没有电源插孔可以充电，服务还算可以， 但是服务的意识还是有点欠缺。。。,positive,neutral,,
"一般般书 看不懂啊.穴位找不到, 太专业看来还是被商家忽悠忽悠 忽悠 继续忽悠",negative,neutral,,
宝贝棒棒哒，又够用一段时间的啦，不过感觉还是有点小贵，仔细算了一下，也没便宜多少。,positive,neutral,,
"房间的装修还可以,早餐一般.位置离火车站也就一个出租车起步价.大堂看着很气派.",positive,neutral,,
京东的生鲜，苹果，烟台的一般吧没有陕西的好吃，苹果有点软，其他都还好吧，一般般,positive,neutral,,
整体还行，暂时没发现坏果。个别苹果个体有点小，多数还好，味道还不知道没来得及吃呢。,positive,neutral,,
送货快，但是像素真心太低了，反应也不是很快，给老人买来跟孙子视频用的，只能凑合用了吧,negative,neutral,,
一般，赠品我是一个也没看见，买的时候显示的有送东西，但是到了的就是平板一个，,negative,neutral,,
买了六个，四个是烂的，只有两个还凑合，但也不新鲜。不过京东还行，直接给我全额退款了。,negative,neutral,,
虽然房价贵了点，但是感觉是太原最好的宾馆了。整体感觉很好，就是周围没有什么好的餐馆。,positive,neutral,,
虽然是四星级的酒店，但是房间内部装修比一般宾馆还差，但服务员的服务还是不错。,negative,neutral,,
sis芯片组性能一般有点拖累了整体的性能，能用gl40就好了。散热不是很均匀,negative,neutral,,
还行吧 ！比超市买的好吃。甜酸度 不是太出色。 毕竟这个价钱 整体还行吧 。,positive,neutral,,
横纹的设计虽然有整体感，但是显得有点跳跃，尤其是打开后，键盘区域也布满横纹，显得杂乱,negative,neutral,,
个头不大，一般般吧。分量没有称，不知道呢怎么样，慎重选择吧。买的时候59.9,negative,neutral,,
非常不好，里面不透气，穿的非常难受，衣服很好，就是不透气，整体评价一般，不是很好……,negative,neutral,,
果子个头比较小，不知道味道怎么样！希望不要酸呀，看样子，一般吧！价格来说还算可以吧！,positive,neutral,,
快捷方便，新鲜完好，整体还是不错的。口感也尝试了，反正还算好吧，不至于太差。,positive,neutral,,
有待改善。位置很方便，酒店还有机场大巴接送，但是房间真心一般，酒店食物很难吃,negative,neutral,,
品牌机优势，性价比还可以吧，到目前为至运行还算稳定，可进行并不复杂图形处理。,positive,neutral,,
稍稍有些热，可以接受。。 音箱质量一般，不过我都查低音炮，外面的话用耳机。。。。。。,negative,neutral,,
整体上感觉还行吧，性价比较高，毕竟这个价位买到这样的机器还可以了。刚刚买，正在熟悉中,positive,neutral,,
一般般吧，这苹果说不上好吃，但也物有所值我是做活动买的，如果不是活动不建议买,positive,neutral,,
"游泳池不错,其他很一般,房间设施差,房间太小,不过价格很便宜,属于一般选择.",negative,neutral,,
还可以，用起流畅。不过系统是手机无线版的，平板是wifi版。不是专门的系统。,positive,neutral,,
1：有个红外端口这对于低端的产品来说是比较少的啦！不过，一般也不怎么用得到！,positive,neutral,,
日常用真的很不错，比上网本强多了。速度挺快，噪声小，发热一般。体积家用还可以,positive,neutral,,
裤子一般，然而发货的时候本来买的两条才给我发了一条，送的皮带太大根本穿不了，直接扔了。,negative,neutral,,
媒体炒作得太厉害了，平时没有时间看电视，慕名买了书，恭恭敬敬地拜读，却发现其实一般般。,negative,neutral,,
苹果很甜，只是个别有伤的，不过不影响食用，就不换货给京东添麻烦了，感谢京东快递，辛苦了,positive,neutral,,
买了两大箱，活动时购买。果果个子一般般，但口感好，太好吃啦，吃完继续购～～,positive,neutral,,
